value,count
Copyright D. W. Oxnan,1
Copyright D. Whittaker,1
Copyright D. Williams,1
Copyright Dag V. J. Billger,1
Copyright Dai Morita,1
Copyright Daisy Blanche Stainton,1
Copyright Dale A. Draper,1
Copyright Dale Catherine Sheehan,1
Copyright Damian Campbell,1
Copyright Damien James Provis,1
Copyright Dana C. Thomsen,1
Copyright Dana Mulvany,1
Copyright Dandi Duan,1
Copyright Danette Trudy Ward Richards,1
Copyright Daniel  O'Donohue,1
Copyright Daniel Ayers,1
Copyright Daniel Bennett Milligan,1
Copyright Daniel Christopher McKay,1
Copyright Daniel David Frederick Price,1
Copyright Daniel Drabble,1
Copyright Daniel F. Bedggood,1
Copyright Daniel Francis Ayers,1
Copyright Daniel Jakes,1
Copyright Daniel James Maxwell,1
Copyright Daniel James Robertson,1
Copyright Daniel John Hill,1
Copyright Daniel John Woods,1
Copyright Daniel Keating,1
Copyright Daniel Kim,1
Copyright Daniel Lond,1
Copyright Daniel McKay,1
Copyright Daniel Miles Packwood,1
Copyright Daniel Nutsford,1
Copyright Daniel Pooley,1
Copyright Daniel Richard Foster,1
Copyright Daniel Rodney Strang,1
Copyright Daniel Schulte,1
Copyright Daniel Tobeck,1
"Copyright Daniel, Thomas Grose",1
Copyright Daniela Florentina Mageanu,1
Copyright Daniela Haase,1
Copyright Daniela Rubio Rius,1
Copyright Daniela Wurl,1
Copyright Danielle Marie Belcher,1
Copyright Danielle Marie Devereux,1
Copyright Danielle Steyn,1
Copyright Danielle Wallis,1
Copyright Daniil Ovoshchnikov,1
Copyright Danladi Umar,1
Copyright Dannette Marie,1
Copyright Danny Rajendra,1
Copyright Daphne (Yu Fen) Chao,1
Copyright Darby Gerard Brooke,1
Copyright Darin John Millar,1
Copyright Darin O'Keeffe,1
Copyright Darragh J. Woodford,1
Copyright Darren MClurg  Gravley,1
Copyright Darren Robert Christensen,1
Copyright Darren Ryan Hewett,1
Copyright Darren Tze Chang Lim,1
Copyright Darren Walton,1
Copyright Darshana Chitraka Wickramarachchi,1
Copyright Dave Ciccoricco,1
Copyright David Alan Blunt,1
Copyright David Andreae,1
Copyright David Andrew Fairley,1
Copyright David Arnold Papps,1
Copyright David Arthur Couch,1
Copyright David B Hipkins,1
Copyright David Bean,1
Copyright David Benseman,1
Copyright David Brian Irwin,1
Copyright David Brown Doake,1
Copyright David Bryant,1
Copyright David Charles Retter,1
Copyright David Christopher Hughes,1
Copyright David Conway Hopkins,1
Copyright David D. Spurr,1
Copyright David Douglas Charles Ivory,1
Copyright David Edward Carter,1
Copyright David Edward Charles Shipton,1
Copyright David Edward Greenland,1
Copyright David Eng Chuan Yeoh,1
Copyright David Francis Robinson,1
Copyright David G. H. Anido,1
Copyright David George MacGibbon,1
Copyright David Glenny,1
Copyright David Gunn,1
Copyright David H. Bos,1
Copyright David Hamish Baird,1
Copyright David Hayes,1
Copyright David Haywood,1
Copyright David Howey Walker,1
Copyright David Ian Spalding,1
Copyright David Ian Taylor,1
Copyright David J Miller,1
Copyright David J. Burritt,1
Copyright David J. Cowl,1
Copyright David J. Frame,1
Copyright David J. Ramm,1
Copyright David J. Rawlence,1
Copyright David J. Stirling,1
Copyright David J. Timmerman-Vaughan,1
Copyright David J. Walker,1
Copyright David Jacobson,1
Copyright David James Crooks,1
Copyright David Jeffrey Moore,1
Copyright David John Garrett,1
Copyright David John Hood,1
Copyright David John Mulligan,1
Copyright David John Philips,1
Copyright David John Ramm,1
Copyright David John Stevens,1
Copyright David John Thompson,1
Copyright David John Thomson,1
"Copyright David Jonathan Cook,",1
Copyright David Jonathon Jolly,1
Copyright David Kapoutsos,1
Copyright David Keith White,1
Copyright David L. Pearce,1
Copyright David Lawrence Bones,1
Copyright David Leonard,1
Copyright David Lloyd-Jones,1
Copyright David Ma,1
Copyright David Mathew Giesbers,1
Copyright David Michael Angus Mackenzie,1
Copyright David Michael John Lyttle,1
Copyright David Michael Rankin,1
Copyright David Mitchell,1
Copyright David Murphy,1
Copyright David N. Harper,1
Copyright David Norman McCarthy,1
Copyright David O'Keefe,1
Copyright David O. S. Melville,1
Copyright David P. Galligan,1
Copyright David Patrick Manning,1
Copyright David Penny,1
Copyright David Philip Anderson,1
Copyright David Phillip Thornton,1
Copyright David R. Mitchell,1
Copyright David Ralston Watkins,1
Copyright David Richard Woodward,1
Copyright David Russell Plew,1
Copyright David S. Wales,1
Copyright David Saathof,1
Copyright David Sadler,1
Copyright David Scott Pearson,1
Copyright David Shearer,1
Copyright David Stephen Shamy,1
Copyright David Stevenson,1
Copyright David Stuart Haslett,1
Copyright David T. Just,1
Copyright David T. Pocknall,1
Copyright David Tran,1
Copyright David Vivian Jaggar,1
Copyright David Viviers,1
Copyright David W. Stephens,1
Copyright David Warwick Knight,1
Copyright David William Campbell,1
Copyright David William Hawkins,1
Copyright David William Maples,1
Copyright David William Robin Smith,1
Copyright David Winter,1
Copyright David Youngmeyer,1
Copyright Davon Christina Callander,1
Copyright Dawit Kidane Mekonnen,1
Copyright Dawn Lemke,1
Copyright Dawn R. Wood,1
Copyright Dawn Therese Rasmussen,1
Copyright Dawoon Park,1
Copyright Dayle Andrew Keown,1
Copyright Dean David Harliwich,1
Copyright Dean Edward Sutherland,1
Copyright Dean Frederick Kirk,1
Copyright Dean Graeme Ashby,1
Copyright Dean Michael Harris,1
Copyright Dean Stewart Thompson,1
Copyright Deane McNulty and Philip Rielly,1
Copyright Deanna Buick,1
"Copyright Dear, Emma Jane Patricia",1
Copyright Debbie Maree Armstrong,1
Copyright Deborah A. Hoult,1
Copyright Deborah Alice Ryder,1
Copyright Deborah Jayne Clearwater,1
Copyright Deborah K. Hume,1
Copyright Deborah L Palmer,1
Copyright Deborah Louise Stossel,1
Copyright Deborah Mary Rhode,1
Copyright Deborah Mary Williams,1
Copyright Debra Mary Wotton,1
Copyright Debra Rachel Gardiner,1
Copyright Debra Susan Wilson,1
Copyright Deepani Seneviratna,1
Copyright Delio Brignoli,1
Copyright Delphine Marjoshi,1
Copyright Delwyn Lloydd,1
Copyright Demetrius Christoforou,1
Copyright Denham Grant Cook,1
Copyright Denis Ademir Pino Merino,1
Copyright Denis John Longley,1
Copyright Denise Arroyo Lambaer,1
Copyright Denise Lynda van Aalst,1
Copyright Denise Murfitt,1
Copyright Dennis Arthur Steffensen,1
Copyright Dennis B. Hubbard,1
Copyright Dennis Hubbard and Timothy Pastore,1
Copyright Dennis J. Rose,1
Copyright Dennis Mardle,1
Copyright Dennis P. Chang,1
Copyright Dennis Parker,1
Copyright Dennis Su Wee Pau,1
Copyright Derek Chirnside,1
Copyright Derek Craig Martyn,1
Copyright Derek Edward Browne,1
Copyright Derek J. Smithies,1
Copyright Derek J. Staples,1
Copyright Derek Kempton Ward,1
Copyright Derek Raymond Bain,1
Copyright Deryk George Rogers,1
Copyright Desma Mitchel D'Souza,1
Copyright Desmond Bernard McSweeney,1
Copyright Desmond William Brennan,1
Copyright Devon Barrow,1
Copyright Di zhou,1
Copyright Diana Elizabeth Rodgers,1
Copyright Diana F. Harkness,1
Copyright Diana M. F. Looser,1
Copyright Diana Mary Florence Looser,1
Copyright Diana Neutze,1
Copyright Diandree Padayachee,1
Copyright Diane Barbara Brooks,1
Copyright Diane Brooks,1
Copyright Diane Elizabeth Dupres,1
Copyright Diane Francis Pearce,1
Copyright Diane Gael Lynes,1
Copyright Diane Gordon-Burns,1
Copyright Diane Maclagan,1
Copyright Diane Marie Comer,1
Copyright Dianne Charlene Parry,1
Copyright Dianne Walker,1
Copyright Dichapong Pongpattrachai,1
Copyright Didy Wurjanto,1
Copyright Dijan Mitrović,1
Copyright Dikai Nate Tang,1
Copyright Dillon Shiel Burke,1
Copyright Dimitri Schritt,1
Copyright Dimple Vasan,1
Copyright Dion G. Gee,1
Copyright Dion James Marriott,1
Copyright Dione Healey,1
Copyright Dirk Pons,1
Copyright Divesh Shankar Sharma,1
Copyright Dmitri Daniel Alexander Joseph,1
Copyright Dodik Ariyanto,1
Copyright Dolf de Roos,1
Copyright Domagoj Belic,1
Copyright Dominic Noel Collins,1
Copyright Dominic Winkler,1
Copyright Don Kalana Manohara Weerasiri,1
Copyright Dona Mariyesa Priyanwada Jayakody,1
Copyright Donald Anderson,1
Copyright Donald C. Oyugi Ogweno,1
Copyright Donald Malcolm Neale,1
Copyright Donald Murray Clucas,1
Copyright Donald Ross Maclean,1
Copyright Donald William Bain,1
Copyright Donelle Gadenne,1
Copyright Donelle McKinley,1
Copyright Donna Hough,1
Copyright Donna Lee Sutherland,1
Copyright Donna McAleer,1
Copyright Donna Michelle Ritchie,1
Copyright Donna-Maree Ward,1
Copyright Doris Varghese,1
Copyright Dorothy E. Thompson,1
Copyright Dorothy Jan Capon,1
Copyright Dorothy McMenamin,1
Copyright Dorothy-Elizabeth Paulay,1
Copyright Dorothée E. Pauli,1
Copyright Douglas Abercrombie McBeath Craig,1
Copyright Douglas C. Webber,1
Copyright Douglas Cairns Haggo,1
Copyright Douglas Hamilton,1
Copyright Douglas Horrell,1
Copyright Douglas John Callander,1
Copyright Douglas McKillop,1
Copyright Douglas Rutherford Bull,1
Copyright Douglas William Ferguson Brown,1
Copyright Dover Publications / All Rights Reserved,1
Copyright Dr Douglas Kindsford,1
Copyright Dragana Jankovic,1
Copyright Duane Peter Harland,1
Copyright Duc Truong Pham,1
Copyright Dudi Iskandar,1
Copyright Dugald Jan McDonald,1
Copyright Dugald Quentin McDonald,1
Copyright Duncan J. de Geest,1
Copyright Duncan James Foster,1
Copyright Duncan John Wright,1
Copyright Duncan Mackay,1
Copyright Duncan Manson,1
Copyright Duncan Paul Noble,1
Copyright Duncan Peter McLeod,1
Copyright Duncan Robert Keall Henderson,1
Copyright Dushyantha Basnayaka,1
Copyright Dylan Finlay Flaws,1
Copyright Dylan Tindall,1
Copyright E. B. Spurr,1
Copyright E. Chacko,1
Copyright E. D. Savage,1
Copyright E. G. Brooker,1
Copyright E. G. Read,1
Copyright E. H. Thompson,1
Copyright E. J. Hamilton,1
Copyright E. J. White,1
Copyright E. L. Fenwick,1
Copyright E. L. Thompson,1
Copyright E. M. Poulter,1
Copyright E. M. Rigg,1
Copyright E. P. Y. Simpson,1
Copyright E. Patricia Y. Wallace,1
Copyright E. T. J. Bathurst,1
Copyright E. Wong,1
Copyright Easwaran Balakrishnan,1
Copyright Edgar Vandendungen,1
Copyright Edgeley International / All Rights Reserved,1
"Copyright Edgeley International, John Sexton Productions and Twentieth Century Fox / All Rights Reserved",1
Copyright Edgley Ventures Pty. Ltd. / All Rights Reserved,1
Copyright Edith Muriel Hart,1
Copyright Edmund B. Cuevas,1
Copyright Edward Andrew Barclay,1
Copyright Edward Charles Arthur Marks,1
Copyright Edward H. Miller,1
Copyright Edward James Ashton,1
Copyright Edward John Evans,1
Copyright Edward Neil Pilbrow,1
Copyright Edward Peter Nelson Wright,1
Copyright Edward Scrimgeour,1
Copyright Edward Ting Ping Wong,1
Copyright Edward William Bennett,1
Copyright Edwin Bruce Bacon,1
Copyright Edwin Laurie Hayes,1
Copyright Edwin Peter Hendrikse,1
Copyright Eeuwe Schuckard,1
Copyright Effariza binti HANAFI,1
Copyright Eftychios G. Christoforou,1
Copyright Ehsan Razavy Toosi,1
Copyright Ehsan Tabatabaei Yazdi,1
Copyright Eileen Frances Britt,1
Copyright Einar Örn Hreinsson,1
Copyright Ekaterina  Surovaya,1
Copyright Ekta Jhala,1
Copyright Elaena Margaret Havell,1
Copyright Elaine Bolitho,1
Copyright Elaine J. Westerman,1
Copyright Eleanor C. Lightfoot,1
Copyright Eleanor Claire Lightfoot,1
Copyright Eleanor Cottle,1
Copyright Eleanor Ruth Trevor,1
Copyright Elena Loukavenko,1
Copyright Elena Lynn Pei Lim,1
Copyright Eli Benjamin Davenport,1
Copyright Eli George Maynard,1
Copyright Eliana Gabriela Taira,1
Copyright Elias Altaye,1
Copyright Elisabeth Jane Cooper,1
Copyright Elisabeth Slooten,1
Copyright Elise Maree Mullan,1
Copyright Elizabeth A. Flavall,1
Copyright Elizabeth A. Reid,1
Copyright Elizabeth A. Smallholme-Fraser,1
Copyright Elizabeth Ann Thomas,1
Copyright Elizabeth Anne Munro,1
Copyright Elizabeth Anne Sanderson,1
Copyright Elizabeth Anne Young,1
Copyright Elizabeth Cecelia  Perry,1
Copyright Elizabeth Claire Wylie,1
Copyright Elizabeth Crawford,1
Copyright Elizabeth Crone,1
Copyright Elizabeth Elsworth,1
Copyright Elizabeth Frances Nimmo,1
Copyright Elizabeth Grace Evelyn Kyonka,1
Copyright Elizabeth Guthrie,1
Copyright Elizabeth Hansen Tinker,1
Copyright Elizabeth Kate Wilson,1
Copyright Elizabeth Louise Deakin,1
Copyright Elizabeth Lyall Wilson,1
Copyright Elizabeth Margaret Hanley,1
Copyright Elizabeth Marie Cleland Gilchrist,1
Copyright Elizabeth Mary Ormandy,1
Copyright Elizabeth Morgan,1
Copyright Elizabeth Norcliffe,1
Copyright Elizabeth Nurse,1
Copyright Elizabeth P Y Ng,1
Copyright Elizabeth Plew,1
Copyright Elizabeth Rosa Ireland,1
Copyright Elizabeth Sarah Lochhead,1
Copyright Elizabeth Shaw,1
Copyright Elizabeth Tanya Antoun,1
Copyright Elizabeth Tully,1
Copyright Elizabeth Winkworth,1
Copyright Elizabeth-Jane Coster,1
Copyright Eljean Ivory Brash,1
Copyright Elke Hanenkamp,1
Copyright Ellen (Petronella Gerarda) Nijhof,1
Copyright Ellen Jessica Sole,1
Copyright Ellie Marie Perniskie,1
Copyright Elliott Campbell,1
Copyright Elody Rathgen,1
Copyright Elora Marie Kay,1
Copyright Eluned Summers-Bremner,1
Copyright Elvira M. Dommisse,1
Copyright Elwyn D. J. Smith,1
Copyright Elyse Wilson,1
Copyright Emelyn Sue Qing Tan,1
Copyright Emiko Ichijima,1
Copyright Emily  Brunsden,1
Copyright Emily Byers,1
Copyright Emily Jayne Tighe,1
Copyright Emily Jean Smith,1
Copyright Emily Luce Ullom,1
Copyright Emily Mary McKenzie,1
Copyright Emily O'Leary,1
Copyright Emily Rose Arps,1
Copyright Emily Spence,1
Copyright Emily Stott,1
Copyright Emily Susan Lambie,1
Copyright Emma Earl,1
Copyright Emma Faye Necus,1
Copyright Emma Ginelle Crequer,1
Copyright Emma J. Fergusson,1
Copyright Emma Jean Kelland,1
Copyright Emma Jyoti Rogers,1
Copyright Emma Kallqvist,1
Copyright Emma Kate Swadel,1
Copyright Emma Katherine Bond,1
Copyright Emma Kathrine Livingstone,1
Copyright Emma Kathryn Dorsey,1
Copyright Emma Lee McKenzie,1
Copyright Emma Louise Davies,1
Copyright Emma Lynne Goodall,1
Copyright Emma M.  Marshall,1
Copyright Emma Marie Porter,1
Copyright Emma-Nell Olivia Cody,1
Copyright Emmanuel Buschiazzo,1
Copyright Emmanuel Noli B. Sicad,1
"Copyright Emmanuele Farris et al. This is an open access article distributed under the terms of the Creative Commons Attribution License (CCBY 4.0), which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited",1
Copyright En Phin Chew,1
Copyright Enid E. Gray,1
Copyright Ennety Mharakurwa Hwata,1
Copyright Enoch Chia-chi Kao,1
Copyright Enrique Acha Daza,1
Copyright Eric Hertanto,1
Copyright Eric Kisambuli Kilaka,1
Copyright Eric Leland Bilderback,1
Copyright Eric Richards,1
Copyright Eric Scheepbouwer,1
Copyright Eric Yunxin Wang,1
Copyright Erica Crystal Blumenthal,1
Copyright Erica Dalziell,1
Copyright Erik Loots,1
Copyright Erik van Eyndoven,1
Copyright Erik van Zwol,1
Copyright Erin Alison Holmes,1
Copyright Erin Brown,1
Copyright Erin Deann Martin,1
Copyright Erin Jean Harrington,1
Copyright Erin Liana Morgan,1
Copyright Erin Neufeld,1
Copyright Erin Savage,1
Copyright Ermin Schadich,1
Copyright Ernest F. Thompson,1
Copyright Ernest Paul Michael Brown,1
Copyright Ernesto Soliman G. Corpuz,1
Copyright Erron James Henderson,1
Copyright Eruera Ropata Prendergast-Tarena,1
Copyright Eruera Tarena Prendergast-Tarena,1
Copyright Erwin Johan van Drunen,1
Copyright Esma Anne Havell,1
Copyright Esme Evelyn Robinson,1
Copyright Estate of Bernice Kopple / All Rights Reserved,1
Copyright Estate of Geoffrey Keith Townshend / All Rights Reserved,1
Copyright Estate of Stuart Reid / All Rights Reserved,1
Copyright Esther Christiane Rind,1
Copyright Esther Mary Sanson,1
Copyright Ethan Robert Lankshear,1
Copyright Etienne Laliberté,1
Copyright Eu Ving Au,1
Copyright Euan G. Mason,1
Copyright Euan Russell Hundleby,1
Copyright Eugene Beran,1
Copyright Eva Anne Maureau,1
Copyright Eva Brown Hajdukova,1
Copyright Eva Hartung,1
Copyright Eva M. Blight,1
Copyright Eva Saskia van Stockum,1
Copyright Evan Allan Hoffman,1
Copyright Evan Matthews,1
Copyright Evan W. Wright,1
Copyright Evelyn,1
Copyright Evelyn Edingshaus,1
Copyright Evonne Teresa Nicole Ruegg,1
Copyright Ewan Orr,1
Copyright Ewen Bruce Macpherson McCann,1
Copyright Eyal Goel,1
Copyright Eykolina Jacoba de Zwart,1
Copyright F. Hurst,1
Copyright F. J. M. Iris,1
Copyright F. J. Wilson,1
Copyright F. M. Cady,1
Copyright F. M. Looser,1
Copyright F. Rahmanian,1
Copyright F. S-Y Kwan,1
Copyright F. S. Chou,1
Copyright F. T. Green,1
Copyright F. T. Greenaway,1
Copyright F. V. Sevele,1
Copyright F. W. B. Einstein,1
Copyright F. W. Jones,1
Copyright FARIDAH ABU BAKAR,1
Copyright FILIPE D. SAAVEDRA SANTOS,1
Copyright Fa'amoemoe Hakai Soti,1
Copyright Fabien Paquet,1
Copyright Fahmi B. Samsuri,1
Copyright Fane Troy Bastin,1
Copyright Fang Liu,1
Copyright Faradina Merican,1
Copyright Faran Rahmanian and Iqbal Ismail,1
Copyright Farzad Mohebbi,1
Copyright Fatanah Mohamad Suhaimi,1
Copyright Fathimath Mohamed,1
Copyright Faye Tucker Stanley,1
Copyright Fei Chung,1
Copyright Fei Yao,1
Copyright Felicity Caird,1
Copyright Felicity Jean Olson,1
Copyright Felicity Mary Daly,1
Copyright Felicity Ruth Hattrell,1
Copyright Felix W. von Aulock,1
Copyright Feng Deng,1
Copyright Feng Gao,1
Copyright Fengyuan Ji,1
Copyright Fergus Samuel McNaughton,1
Copyright Feruz  Mohammed,1
Copyright Fiona Horne,1
Copyright Fiona Jean Spence,1
Copyright Fiona Lousie Carruthers,1
Copyright Fiona McAlevey,1
Copyright Firas Ali Jawad Al-Hasani,1
Copyright Fitzroy Football Club / All Rights Reserved,1
Copyright Fleur Estelle Jeanne Harris,1
Copyright Fleur Simone Dewar,1
Copyright Flint Prujean,1
Copyright Flora F Chen,1
Copyright Florence Bégué,1
Copyright Florence Oakley,1
Copyright Florentina Baluti,1
Copyright Florian Büch,1
Copyright Florian L'Hostis,1
Copyright Florian Maisonneuve,1
Copyright Fong Chih John Chang,1
Copyright Fong Loong Chong,1
Copyright Fook Loy Ng,1
Copyright Foong Lian Hah,1
Copyright Fox Swindells,1
Copyright Frances B. Michaelis,1
Copyright Frances Elizabeth Caldwell,1
Copyright Frances Grace Walls,1
Copyright Frances Helen Adam Huisman,1
Copyright Frances Jean Gaiger,1
Copyright Frances Madeleine Brett,1
Copyright Frances Meredith Blampied,1
Copyright Frances Rachel Williams,1
Copyright Francesca Mary Waldron,1
Copyright Francine Mary Jorna Smith,1
Copyright Francis Anthony Yapp,1
Copyright Francis Jing Jyi Chai,1
Copyright Francis Maurice Nolan,1
Copyright Francis Raymond Callaghan,1
Copyright Francisco Javier Crisafulli,1
Copyright Franck Agogué,1
Copyright Frank C. March,1
Copyright Frank Shan-Lin Hou,1
Copyright Franklin H. Wood,1
Copyright Frans van Wyngaarden,1
Copyright Franz August Zahn,1
Copyright Franz Deal Alack,1
Copyright Franz E. Smith,1
Copyright Franziska Anna Jones,1
Copyright Franziska Gallrach,1
Copyright Fraser Dennison,1
Copyright Fraser Ross Macdonald,1
Copyright Fraser Whyte,1
Copyright Frederick Baird,1
Copyright Frederick de Zwart,1
Copyright Frederico Ferreira Fonseca Pedroso,1
Copyright Frendehl Sipaco Warner,1
Copyright Fu-Sheng Shiao,1
Copyright G C Thomas,1
Copyright G. A. Burrell,1
Copyright G. A. Knox,1
Copyright G. A. Lane,1
Copyright G. A. MacRae,1
Copyright G. B. Walford,1
Copyright G. Bennett Wilkinson,1
Copyright G. Brinkman,1
Copyright G. D. Davidson,1
Copyright G. D. Fenwick,1
Copyright G. E. Coombes,1
Copyright G. F. A. Ball,1
Copyright G. F. Gilmore,1
Copyright G. F. Prentice,1
Copyright G. G. Vince MacDonald,1
Copyright G. Guy Grocott,1
Copyright G. H. Lawden,1
Copyright G. J. Dunn,1
Copyright G. J. Fairless,1
Copyright G. J. Logan,1
Copyright G. J. R. Linge,1
Copyright G. J. Smith,1
Copyright G. J. Weir,1
Copyright G. J. Wilkins,1
Copyright G. J. Wright,1
Copyright G. L. Austin,1
Copyright G. L. James,1
Copyright G. M. Fougere,1
Copyright G. M. Martin,1
Copyright G. M. McNally,1
Copyright G. R Wright,1
Copyright G. R. E. Black,1
Copyright G. R. Hedwig,1
Copyright G. R. Little,1
Copyright G. Robert Burling-Claridge,1
Copyright G. S. C. Hii,1
Copyright G. S. Ogilvie,1
Copyright G. V. Aston,1
Copyright G. W. Renton,1
Copyright G. W. Yeates,1
Copyright G. W. and T. W. Jolly and Munnerley,1
Copyright Gabriel Weibl,1
Copyright Gabriela Motoi,1
Copyright Gabriela Popa,1
Copyright Gabrielle Jayne Bisseker,1
Copyright Gabrielle Julya Howard Wall,1
Copyright Gail Macdonald Ross,1
Copyright Gamini A. K. Padmaperuma,1
Copyright Gareth Foley Taylor,1
Copyright Gareth Iremonger,1
Copyright Gareth John Morris,1
Copyright Gareth Thomas,1
Copyright Garrick J. S. Thorn,1
Copyright Garry Blay,1
Copyright Garry Noel Beveridge,1
Copyright Garth John Wilson,1
Copyright Garth Stephen Hay,1
Copyright Gary Alan James Scott,1
Copyright Gary C. B. Poore,1
Copyright Gary Chandler Turner,1
Copyright Gary Frederick Whitcher,1
Copyright Gary J. Ballantyne,1
Copyright Gary J. Houliston,1
Copyright Gary Morrison,1
Copyright Gavin B. Sullivan,1
Copyright Gavin Francis Millar,1
Copyright Gavin John Griffith-Jones,1
Copyright Gavin John Macaulay,1
Copyright Gavin M. Harper,1
Copyright Gayathri Gunatilake,1
Copyright Gayathri Kongara,1
Copyright Gaye Margaret Tyler-Merrick,1
Copyright Gaye Tyler-Merrick,1
Copyright Gayle Christy Ferguson,1
Copyright Gaylene Price,1
Copyright Gemma Bateman,1
Copyright Gemma Grace McCombie,1
Copyright Gemma Marie McLaughlin,1
Copyright Gena Wright,1
Copyright Genevieve Helen Clare Taylor,1
Copyright Genevieve Laura Evans,1
Copyright Genevieve Michelle Turner,1
Copyright Geniesa Tay,1
Copyright Genievive Manalo del Mundo,1
Copyright Geof Pearce,1
Copyright Geoff Thomas,1
Copyright Geoff Watson,1
Copyright Geoffrey Andrew,1
Copyright Geoffrey Ashton Elvy,1
Copyright Geoffrey Brind Jameson,1
Copyright Geoffrey Charles Thomas,1
Copyright Geoffrey Goodhew,1
Copyright Geoffrey James Merryweather,1
Copyright Geoffrey John Price,1
Copyright Geoffrey John Syme,1
Copyright Geoffrey Neal Love,1
Copyright Geoffrey P. Rathbun,1
Copyright Geoffrey Stuart Williamson Clark,1
Copyright Geoffrey Thomas,1
Copyright Geoffrey Thomas Vincent,1
Copyright Geoffrey William Rodgers,1
Copyright George David Thompson,1
Copyright George Ferguson,1
Copyright George Habib,1
Copyright George Horton Slade,1
Copyright George Parker,1
Copyright George Ross Arana Bell,1
Copyright George Teo Jee Tye Fairhurst,1
Copyright Georgia Van Tongeren,1
Copyright Georgia-Rose Travis,1
Copyright Georgina Aimee Biggs,1
Copyright Gerald C. Hensley,1
Copyright Gerald Chaudron,1
Copyright Gerald Ward,1
Copyright Gerald William Fricker,1
Copyright Geraldine Antionette Spencer,1
Copyright Geraldine Erika Lummis,1
Copyright Gerard Dunne,1
Copyright Gerard Janssen,1
Copyright Gerard John Xavier McCoy,1
Copyright Gerard Joseph Duignan,1
Copyright Gerard O'Connor,1
Copyright Gerard Piers Murphy,1
Copyright Gerard S. Morris,1
Copyright Gerard William,1
Copyright Gerd Horst Mittelstädt,1
Copyright Gerhard Kristensson,1
Copyright Gerrit Anton de Waal,1
Copyright Gerry Murphy,1
Copyright Gershom Mwandila,1
Copyright Gertruda Jacqueline Hariette Petronella Gielen,1
Copyright Ghislaine Leslyn Lewis,1
Copyright Giles Adrian Reid,1
Copyright Giles Westerfield,1
Copyright Gillian Anne Denny,1
Copyright Gillian Diehl,1
Copyright Gillian Hardie,1
Copyright Gillian Kinjo,1
Copyright Gillian M. Bryant,1
Copyright Gillian M. Nicholas,1
Copyright Gillian R. Palmer,1
Copyright Gina Eleanor Mary Deerness-Plesner,1
Copyright Gina Josephine Vettoretti,1
Copyright Gina Maree Colvin,1
Copyright Ginther Gerald,1
Copyright Giselle J. Storer,1
Copyright Giselle Victoria Larcombe,1
Copyright Glen A. Lauder,1
Copyright Glen Francis Koorey,1
Copyright Glen James O'Kelly,1
Copyright Glen William Davidson,1
Copyright Glen William Mason,1
Copyright Glenn Anthony Rowland,1
Copyright Glenn Bayne,1
Copyright Glenn Fyall,1
Copyright Glenn James Foulds,1
Copyright Glenn Robert Drayton-Bright,1
Copyright Glenn Russell McGregor,1
Copyright Glenn Stephen Chamberlain,1
Copyright Glenn Warwick Jan Anderson,1
Copyright Glenn William Richards,1
Copyright Glennis Dennehy,1
Copyright Gloria Ai Hui Teng,1
Copyright Gloria Nana Yaa Adjapong,1
Copyright Glyn Andrew Strange,1
Copyright Gordon A. Murray,1
Copyright Gordon Cameron,1
Copyright Gordon Douglas Gemmell,1
Copyright Gordon M. Smart,1
Copyright Gordon Marshall Petersen,1
Copyright Govind Acharya,1
Copyright Govind Pratap Singh,1
Copyright Grace Crandle,1
Copyright Grace Elizabeth Ryan,1
Copyright Grace Ellexandra Dunnachie McNatty,1
Copyright Grace I. Johnson,1
Copyright Grace Xiaoni Wang,1
Copyright Graeme Alfred Ure,1
Copyright Graeme B. Scott,1
Copyright Graeme Bloomfield,1
Copyright Graeme Brendon Wood,1
Copyright Graeme J. Caughley,1
Copyright Graeme N. Bathurst,1
Copyright Graeme R. Osborne,1
Copyright Graham Bruce Ian Scott,1
Copyright Graham Charles Stoop,1
Copyright Graham Harper Thompson,1
Copyright Graham James O'Brien,1
Copyright Graham John Weir,1
Copyright Graham Nuthall,1
Copyright Graham Roger Warburton,1
Copyright Graham S. Leonard,1
Copyright Graham Ward,1
Copyright Graham William Russell Coker,1
Copyright Graham. Langton,1
Copyright Grant Alexander Mathieson,1
Copyright Grant Cattermole,1
Copyright Grant David Kaye,1
Copyright Grant H McTainsh,1
Copyright Grant James Ryan,1
Copyright Grant Keith Wilby,1
Copyright Grant Lavery,1
Copyright Grant R. Smith,1
Copyright Grant Wilson,1
Copyright Greer Jessie Gilmer,1
Copyright Greg Armfield,1
Copyright Greg Hynes,1
Copyright Gregory Alan O'Beirne,1
Copyright Gregory Alan Steward,1
Copyright Gregory Allen North,1
Copyright Gregory Baker,1
Copyright Gregory Betzel,1
Copyright Gregory Brian Smith,1
Copyright Gregory C. Ewing,1
Copyright Gregory Dixon Crossan,1
Copyright Gregory Douglas Ansell Baker,1
Copyright Gregory H. Sherley,1
Copyright Gregory J. Simons,1
Copyright Gregory James Francis,1
Copyright Gregory John Simons,1
Copyright Gregory Lloyd Cole,1
Copyright Gregory M. Lauer,1
Copyright Gregory P. Burrell,1
Copyright Gregory Paul De Pascale,1
Copyright Greta Barnhart-Thomson,1
